Year,Month,Day,Weekend?,Hour,Primary Factor,Latitude,Longitude
2012,1,4,1,1700,2,39.148144,-86.572992

2012,2,4,1,1300,2,39.148144,-86.572992

2012,2,6,1,1300,31,39.148144,-86.572992

2012,4,4,1,1600,2,39.148144,-86.572992

2012,4,6,1,1100,1,39.148144,-86.572992

2012,4,7,0,1400,3,39.148144,-86.572992

2012,5,6,1,1500,2,39.148144,-86.572992

2012,7,5,1,1900,4,39.148144,-86.572992

2012,6,6,1,700,2,39.148144,-86.572992

2012,6,6,1,1200,2,39.148144,-86.572992

2012,6,6,1,1800,2,39.148144,-86.572992

2012,8,7,0,1400,4,39.148144,-86.572992

2012,8,3,1,1800,4,39.148144,-86.572992

2012,8,3,1,1500,15,39.148144,-86.572992

2012,9,2,1,1500,2,39.148144,-86.572992

2012,11,4,1,1600,3,39.148144,-86.572992

2012,12,7,0,1200,2,39.148144,-86.572992

2012,10,1,1,2100,18,39.14800381,-86.4490069

2012,11,6,1,1500,2,39.14789704,-86.53869304

2012,4,6,1,1100,1,39.14778453,-86.5948002

2012,2,4,1,1000,16,39.14776038,-86.57428005

2012,6,3,1,1900,2,39.14773506,-86.57308102

2012,6,3,1,1500,15,39.14773506,-86.57295227

2012,6,5,1,1600,4,39.14768705,-86.57294151

2012,3,4,1,800,5,39.14756885,-86.49082973

2012,12,2,1,1300,1,39.14755997,-86.57323676

2012,7,2,1,1400,2,39.1475299,-86.57295025

2012,8,6,0,2200,2,39.1475299,-86.57295025

2012,11,4,1,1500,16,39.14739684,-86.58261023

2012,8,5,1,1700,2,39.14736064,-86.57355309

2012,12,4,1,1400,4,39.14734171,-86.53265829

2012,4,4,1,900,8,39.14728047,-86.56919577

2012,7,5,1,2300,24,39.14727911,-86.58099554

2012,1,6,1,1700,2,39.14719999,-86.58259011

2012,2,7,0,1400,2,39.14719999,-86.58259011

2012,8,4,1,1100,1,39.14719999,-86.58259011

2012,1,3,1,800,4,39.147152,-86.526896

2012,6,5,1,0,8,39.14713279,-86.5274177

2012,6,4,1,700,22,39.14709603,-86.52841574

2012,3,2,1,2200,7,39.14704308,-86.52681022

2012,3,1,0,1000,1,39.146992,-86.5388

2012,12,7,0,1500,3,39.146992,-86.517392

2012,1,4,1,1800,2,39.146944,-86.532544

2012,5,2,1,1600,24,39.146944,-86.532544

2012,8,7,0,2200,8,39.146944,-86.532544

2012,9,4,1,800,4,39.146944,-86.532544

2012,10,1,0,1400,4,39.146944,-86.532544

2012,9,5,1,800,13,39.14691031,-86.52693025

2012,9,4,1,1400,4,39.14689019,-86.53265006

2012,12,3,1,1400,15,39.14689019,-86.53265006

2012,10,5,1,800,4,39.14686002,-86.5208403

2012,2,4,1,1900,2,39.14680973,-86.51504424

2012,5,5,1,1500,15,39.14661715,-86.57467102

2012,12,2,1,1400,4,39.14653696,-86.5311098

2012,4,2,1,2100,2,39.146448,-86.5388

2012,7,4,1,1700,4,39.14642014,-86.50834992

2012,2,3,1,700,11,39.14611801,-86.57108008

2012,10,6,1,1300,15,39.14609163,-86.57574127

2012,5,6,1,1100,8,39.14609156,-86.53228889

2012,10,4,1,800,7,39.14606696,-86.64312008

2012,2,7,0,2000,2,39.146014,-86.575846

2012,8,2,1,600,4,39.145856,-86.582592

2012,5,4,1,800,2,39.145848,-86.532216

2012,7,6,1,1700,8,39.145848,-86.532216

2012,4,6,1,1600,2,39.14579957,-86.57646028

2012,3,4,1,2000,15,39.14563768,-86.57674521

2012,7,5,1,1600,4,39.14531378,-86.57803237

2012,1,3,1,1000,10,39.145264,-86.577616

2012,1,2,1,1400,17,39.145264,-86.577616

2012,3,7,0,2100,8,39.145264,-86.577616

2012,5,3,1,1600,8,39.145264,-86.577616

2012,5,5,1,1200,4,39.145264,-86.577616

2012,6,2,1,100,20,39.145264,-86.577616

2012,6,3,1,2200,8,39.145264,-86.577616

2012,6,1,0,1700,8,39.145264,-86.577616

2012,8,7,0,1900,8,39.145264,-86.577616

2012,10,6,0,1900,10,39.145264,-86.577616

2012,11,6,1,900,1,39.145264,-86.577616

2012,12,2,1,800,10,39.145264,-86.577616

2012,7,3,1,1700,25,39.14515902,-86.57793328

2012,7,3,1,700,4,39.14515324,-86.53200808

2012,1,6,1,1300,4,39.145152,-86.5776

2012,2,4,1,1600,15,39.145152,-86.5776

2012,3,7,0,1100,4,39.145152,-86.5776

2012,6,5,1,1000,4,39.145152,-86.5776

2012,12,3,1,1300,11,39.145152,-86.5776

2012,12,6,1,700,4,39.145152,-86.5776

2012,6,2,1,1100,11,39.14514916,-86.51566028

2012,8,6,1,1600,17,39.14508199,-86.52653999

2012,11,3,1,1000,4,39.14504,-86.54

2012,10,6,1,1200,2,39.14502123,-86.57776834

2012,7,2,1,1700,2,39.14502002,-86.5777875

2012,7,4,1,1400,2,39.14502002,-86.57777884

2012,8,3,1,1100,2,39.14502002,-86.57777018

2012,3,2,1,1100,5,39.14488973,-86.54850997

2012,5,6,1,1500,2,39.144848,-86.526848

2012,11,5,1,1900,4,39.144848,-86.526848

2012,3,2,1,1500,2,39.144752,-86.531888

2012,3,2,1,1200,4,39.144752,-86.531888

2012,4,7,0,1400,11,39.144752,-86.531888

2012,5,5,1,1900,4,39.144752,-86.531888

2012,5,2,1,1800,2,39.144752,-86.531888

2012,11,3,1,1800,14,39.144752,-86.531888

2012,4,1,0,1400,15,39.14472727,-86.56233005

2012,7,5,1,1400,4,39.14454997,-86.52695976

2012,10,4,1,1400,4,39.14454997,-86.52695976

2012,5,2,1,1700,8,39.14445341,-86.52036957

2012,6,5,1,900,2,39.14429874,-86.52683825

2012,10,5,1,2100,4,39.14422005,-86.50152973

2012,4,2,1,1700,26,39.14411784,-86.49918012

2012,10,6,1,1400,2,39.14411008,-86.53180986

2012,12,3,1,1200,2,39.14411008,-86.53180986

2012,7,6,1,1400,2,39.14392971,-86.58262029

2012,4,2,1,1300,4,39.143808,-86.582592

2012,7,7,0,1400,1,39.143808,-86.582592

2012,8,2,1,600,5,39.143808,-86.582592

2012,7,2,1,1500,5,39.14371187,-86.582592

2012,5,2,1,700,2,39.14363485,-86.53324015

2012,8,2,1,1600,5,39.14359979,-86.58031889

2012,3,7,0,2200,3,39.14359979,-86.58031024

2012,10,7,0,1700,4,39.14359979,-86.58031024

2012,10,7,0,2200,1,39.14359979,-86.58031024

2012,3,6,1,1200,2,39.143552,-86.580528

2012,7,2,1,1700,4,39.143552,-86.580528

2012,7,2,1,1900,2,39.143552,-86.580528

2012,6,6,1,1800,4,39.14339997,-86.54181987

2012,2,6,1,1600,8,39.14310143,-86.51422999

2012,9,1,0,1000,8,39.142902,-86.54795236

2012,11,3,1,1500,8,39.142555,-86.531238

2012,3,4,1,1600,2,39.14229184,-86.55128002

2012,8,6,0,2200,8,39.142217,-86.531138

2012,1,6,1,1300,4,39.142048,-86.582592

2012,2,6,1,1600,2,39.142048,-86.582592

2012,2,6,1,400,3,39.142048,-86.582592

2012,3,4,1,700,4,39.142048,-86.582592

2012,4,5,1,1700,4,39.142048,-86.582592

2012,4,5,1,1800,14,39.142048,-86.582592

2012,4,5,1,2000,4,39.142048,-86.582592

2012,4,5,1,1600,4,39.142048,-86.582592

2012,7,7,0,1100,5,39.142048,-86.582592

2012,9,6,1,1400,8,39.142048,-86.582592

2012,9,7,0,1100,24,39.142048,-86.582592

2012,10,1,0,1100,4,39.142048,-86.582592

2012,10,3,1,800,1,39.142048,-86.582592

2012,4,5,1,1600,4,39.142048,-86.531088

2012,5,7,0,1700,2,39.142048,-86.531088

2012,7,7,0,1900,2,39.14195023,-86.58260743

2012,9,5,1,1600,16,39.14195023,-86.58259011

2012,9,3,1,2000,4,39.14195023,-86.58259011

2012,8,6,1,700,24,39.14195023,-86.58257972

2012,5,4,1,800,4,39.14195023,-86.58256414

2012,10,4,1,2100,5,39.14195023,-86.58254682

2012,7,1,0,1500,4,39.14190066,-86.5828886

2012,1,3,1,1600,8,39.14166186,-86.52843028

2012,2,7,0,1900,16,39.141648,-86.6428

2012,3,1,0,1800,26,39.141648,-86.6428

2012,10,6,0,2100,9,39.14153958,-86.5963441

2012,7,3,1,1700,1,39.14145928,-86.58418054

2012,11,3,1,1900,12,39.14145928,-86.58418054

2012,4,1,0,1500,8,39.14130718,-86.58264778

2012,6,6,1,1100,6,39.14130718,-86.58264778

2012,7,7,0,400,18,39.14128587,-86.54106947

2012,5,5,1,1200,4,39.14121185,-86.58422591

2012,3,4,1,1500,8,39.14108992,-86.49248701

2012,12,4,1,800,16,39.14107986,-86.52172006

2012,10,3,1,1300,19,39.14107513,-86.58297729

2012,10,5,1,1800,4,39.14095043,-86.48266978

2012,7,6,1,1300,2,39.14090754,-86.58579544

2012,6,2,1,2200,20,39.14085811,-86.53117015

2012,3,5,1,900,15,39.14052448,-86.53258033

2012,7,6,1,1700,15,39.14052448,-86.53258033

2012,10,2,1,1700,4,39.140352,-86.582576

2012,3,3,1,1500,12,39.14025312,-86.53867028

2012,9,6,1,1200,4,39.14023137,-86.53492981

2012,11,6,1,1400,3,39.140144,-86.54496

2012,3,6,1,200,7,39.140144,-86.544688

2012,9,5,1,1300,2,39.14010455,-86.49999015

2012,3,3,1,1800,8,39.14003983,-86.49072982

2012,5,7,0,1000,20,39.13996004,-86.54481992

2012,9,2,1,1500,24,39.1398208,-86.5094503

2012,1,4,1,1800,30,39.13980983,-86.53866022

2012,11,5,1,1500,2,39.13980983,-86.53866022

2012,2,3,1,700,17,39.13978646,-86.57292991

2012,10,6,1,1600,18,39.139584,-86.526768

2012,4,2,1,2000,1,39.13951412,-86.51756532

2012,1,6,1,400,7,39.13943525,-86.53054507

2012,9,7,0,1300,1,39.13943525,-86.53054507

2012,4,6,1,1500,2,39.13937194,-86.53836834

2012,8,2,1,600,8,39.13936324,-86.61030806

2012,3,7,0,1500,1,39.138688,-86.465968

2012,10,1,1,2000,18,39.138688,-86.465968

2012,9,1,0,1800,17,39.138688,-86.465968

2012,11,6,1,1700,8,39.138688,-86.465968

2012,3,3,1,2100,12,39.13851891,-86.59099291

2012,5,5,1,1900,25,39.13851891,-86.59099291

2012,2,3,1,2300,17,39.13846001,-86.49337119

2012,2,4,1,900,18,39.13736,-86.529904

2012,11,3,1,1400,14,39.137264,-86.529808

2012,11,3,1,2100,1,39.13726277,-86.52401169

2012,3,1,1,2000,15,39.13724598,-86.57289854

2012,5,3,1,1600,22,39.13718219,-86.59323219

2012,11,2,1,1100,4,39.13717426,-86.49611033

2012,4,2,1,1400,8,39.137088,-86.53056

2012,6,7,0,1800,17,39.137088,-86.53056

2012,7,6,1,200,7,39.13704001,-86.57820935

2012,3,5,1,1500,4,39.13704,-86.642832

2012,12,1,0,1400,14,39.13704,-86.642832

2012,12,4,1,1500,26,39.13704,-86.58215932

2012,3,6,1,1600,1,39.13704,-86.572896

2012,1,3,1,700,4,39.13704,-86.572896

2012,7,5,1,1100,3,39.13704,-86.572896

2012,9,7,0,1300,17,39.13704,-86.572896

2012,11,4,1,700,2,39.13704,-86.572896

2012,7,5,1,1200,37,39.13688,-86.628768

2012,2,3,1,700,7,39.136848,-86.606

2012,3,4,1,1000,1,39.136848,-86.593792

2012,8,3,1,1000,4,39.1368299,-86.58261023

2012,8,3,1,1600,7,39.13679949,-86.49636375

2012,2,5,1,900,11,39.13679034,-86.5731997

2012,3,5,1,1900,5,39.13679034,-86.5731997

2012,4,3,1,700,2,39.13679034,-86.5731997

2012,9,5,1,1600,2,39.13678957,-86.59378836

2012,7,6,1,1800,12,39.13676894,-86.57289398

2012,10,3,1,900,4,39.13676894,-86.57289398

2012,5,5,1,800,7,39.13675748,-86.57470978

2012,12,6,1,1000,5,39.13666541,-86.59405546

2012,9,1,0,800,11,39.13666025,-86.56792654

2012,5,5,1,600,12,39.13666025,-86.56783998

2012,10,7,0,1700,4,39.13666025,-86.56783998

2012,2,1,0,1300,2,39.13666025,-86.56783348

2012,10,2,1,1100,4,39.13663356,-86.5829797

2012,8,3,1,800,2,39.13662001,-86.55431673

2012,5,1,1,1900,15,39.13657022,-86.52381328

2012,4,6,0,1900,4,39.13653016,-86.56207664

2012,6,4,1,1600,2,39.13653016,-86.56199008

2012,7,2,1,1300,2,39.13653016,-86.56199008

2012,4,5,1,2200,2,39.136512,-86.562016

2012,5,5,1,1800,7,39.13645967,-86.51847542

2012,1,4,1,1800,4,39.136448,-86.548704

2012,5,5,1,1800,2,39.136448,-86.548704

2012,7,5,1,1600,2,39.136448,-86.548704

2012,7,3,1,1200,4,39.13642254,-86.50808314

2012,10,5,1,700,12,39.13639002,-86.59442586

2012,1,4,1,1700,11,39.13637399,-86.5465901

2012,1,6,1,800,4,39.136368,-86.505056

2012,12,4,1,1100,2,39.13634978,-86.5487933

2012,10,2,1,1800,4,39.13634978,-86.54875002

2012,3,6,1,1700,4,39.13632869,-86.54529663

2012,1,4,1,1700,16,39.13632463,-86.54518084

2012,6,3,1,1700,2,39.136304,-86.544592

2012,11,2,1,1800,2,39.13628485,-86.52882885

2012,8,1,0,1700,16,39.13627689,-86.54209614

2012,10,4,1,1100,30,39.13618469,-86.56938171

2012,4,1,0,1200,7,39.136144,-86.51023799

2012,5,5,1,1600,2,39.136144,-86.50862501

2012,4,3,1,1600,4,39.136144,-86.580704

2012,1,2,1,1300,4,39.136144,-86.528688

2012,5,2,1,1400,2,39.136144,-86.528688

2012,3,6,1,1800,4,39.136144,-86.528688

2012,4,6,1,1400,7,39.136144,-86.528688

2012,5,4,1,800,2,39.136144,-86.528688

2012,5,6,1,1100,2,39.136144,-86.528688

2012,5,2,1,1800,4,39.136144,-86.528688

2012,5,7,0,1300,3,39.136144,-86.528688

2012,6,4,1,800,4,39.136144,-86.528688

2012,7,6,1,1600,4,39.136144,-86.528688

2012,12,1,1,2100,4,39.136144,-86.528688

2012,12,6,1,1000,3,39.136144,-86.5268

2012,2,2,1,1800,2,39.136144,-86.52296

2012,6,6,1,1500,2,39.136144,-86.508096

2012,6,6,1,1600,7,39.136144,-86.508096

2012,12,2,1,2100,12,39.136144,-86.508096

2012,1,6,1,1700,4,39.1361266,-86.52763029

2012,2,7,0,1100,24,39.1361266,-86.52763029

2012,2,2,1,1700,4,39.13609028,-86.53937107

2012,8,4,1,700,2,39.13608777,-86.53827205

2012,7,5,1,900,16,39.13608583,-86.51652884

2012,4,4,1,1700,2,39.13608,-86.538096

2012,6,4,1,1900,2,39.13608,-86.538096

2012,6,5,1,2200,2,39.13608,-86.538096

2012,6,1,1,2000,2,39.13608,-86.538096

2012,8,3,1,1200,5,39.13607234,-86.53783168

2012,3,4,1,1700,5,39.136048,-86.518496

2012,6,6,1,1100,1,39.136048,-86.518496

2012,5,5,1,1800,2,39.136048,-86.518496

2012,2,7,0,200,24,39.13603999,-86.53826996

2012,9,5,1,1400,15,39.13603999,-86.53826996

2012,12,2,1,1500,2,39.13603999,-86.53826996

2012,5,6,0,2000,1,39.13603999,-86.52688861

2012,7,6,1,1500,2,39.13603999,-86.52687996

2012,7,6,0,2300,2,39.13603999,-86.52687996

2012,10,3,1,1800,7,39.13599975,-86.50409996

2012,2,7,0,1800,4,39.13598615,-86.52880354

2012,12,3,1,1200,4,39.13597025,-86.53111846

2012,6,3,1,1200,2,39.13597025,-86.53111413

2012,1,7,0,800,30,39.13597025,-86.5311098

2012,1,4,1,1700,4,39.13597025,-86.5311098

2012,5,2,1,1600,4,39.13597025,-86.5311098

2012,3,2,1,1200,8,39.13597025,-86.5311098

2012,4,2,1,1600,4,39.13597025,-86.5311098

2012,5,2,1,500,16,39.13597025,-86.5311098

2012,8,2,1,1600,2,39.13597025,-86.5311098

2012,8,5,1,1100,4,39.13597025,-86.5311098

2012,8,1,0,1400,2,39.13597025,-86.53110115

2012,5,6,1,1500,2,39.13597025,-86.5310925

2012,8,4,1,700,4,39.13597025,-86.5310925

2012,1,4,1,1700,4,39.13597025,-86.53108385

2012,12,3,1,1700,4,39.13597025,-86.53108385

2012,3,5,1,1700,2,39.13597025,-86.53102327

2012,1,1,0,1500,8,39.13596054,-86.49332016

2012,10,6,1,900,1,39.13596019,-86.4965301

2012,7,3,1,1000,16,39.13588978,-86.58094994

2012,2,7,0,1400,4,39.13584,-86.496288

2012,1,1,0,900,9,39.1358119,-86.48437517

2012,1,1,0,900,16,39.1358119,-86.48437517

2012,5,3,1,1200,31,39.13575755,-86.48984065

2012,4,5,1,700,4,39.13566671,-86.572896

2012,5,7,0,600,23,39.135648,-86.462

2012,11,2,1,1500,4,39.13543097,-86.52815779

2012,5,3,1,1600,8,39.13530573,-86.56985834

2012,6,4,1,700,4,39.13504,-86.596192

2012,3,3,1,800,2,39.13484273,-86.572896

2012,3,2,1,800,8,39.13432546,-86.52733091

2012,5,3,1,1700,4,39.13432546,-86.52733091

2012,7,4,1,1400,14,39.13432546,-86.52733091

2012,8,6,1,1200,4,39.13432546,-86.52733091

2012,4,1,0,1400,12,39.13429342,-86.572896

2012,2,5,1,1500,2,39.13414963,-86.56233005

2012,1,5,1,2300,9,39.13386729,-86.64823206

2012,12,4,1,1600,14,39.133744,-86.526896

2012,4,6,0,2100,14,39.133744,-86.50592

2012,9,4,1,1500,7,39.13357252,-86.64860162

2012,4,7,0,600,7,39.13338326,-86.52182266

2012,5,7,0,1500,8,39.13312241,-86.57425582

2012,12,5,1,2100,12,39.13295416,-86.45328513

2012,9,4,1,2200,1,39.13289443,-86.58253245

2012,6,5,1,800,31,39.1327829,-86.57137982

2012,10,6,1,700,20,39.13264281,-86.57289535

2012,2,6,0,1900,2,39.13218029,-86.49999015

2012,10,6,1,1700,16,39.13218029,-86.49999015

2012,5,1,0,200,8,39.1319809,-86.53210449

2012,1,7,0,0,9,39.13166801,-86.53844215

2012,8,5,1,1700,4,39.13151605,-86.67303912

2012,7,4,1,1300,4,39.13149029,-86.58259011

2012,8,2,1,2000,17,39.13142726,-86.53203181

2012,4,7,0,2100,26,39.13141787,-86.48967236

2012,6,1,0,1400,3,39.131408,-86.541504

2012,8,6,1,1500,9,39.1313205,-86.42514981

2012,3,3,1,1400,17,39.13104,-86.521792

2012,6,7,0,1300,18,39.13087181,-86.5168599

2012,2,1,0,100,10,39.13053161,-86.52255984

2012,12,3,1,1800,4,39.130177,-86.526808

2012,5,7,0,200,1,39.130144,-86.577024

2012,8,3,1,1200,8,39.12992825,-86.50649258

2012,3,7,0,1700,4,39.12936,-86.604336

2012,8,2,1,1000,2,39.12936,-86.604336

2012,12,5,1,1600,2,39.12936,-86.604336

2012,8,5,1,1900,2,39.12924998,-86.60429991

2012,11,6,1,1600,5,39.12924998,-86.60429991

2012,1,6,1,1000,1,39.12912995,-86.49925991

2012,10,7,0,200,7,39.12902963,-86.54850997

2012,6,7,0,1300,8,39.12901992,-86.52678557

2012,9,6,1,600,8,39.12891805,-86.49947315

2012,9,7,0,100,11,39.12867299,-86.4053481

2012,2,4,1,700,14,39.12838149,-86.5267942

2012,7,3,1,1200,1,39.12807641,-86.49141982

2012,10,7,0,300,1,39.12800598,-86.53055572

2012,6,6,1,1600,2,39.12788004,-86.60652011

2012,1,5,1,1100,28,39.12787247,-86.50183105

2012,7,6,1,1700,2,39.12784655,-86.50148011

2012,4,5,1,900,8,39.12776,-86.585024

2012,2,6,1,1700,4,39.127711,-86.556339

2012,10,5,1,500,4,39.127664,-86.57891232

2012,12,3,1,1900,12,39.12734433,-86.60379058

2012,3,5,1,2100,7,39.12719636,-86.55259028

2012,7,6,1,1100,4,39.12716835,-86.52677353

2012,2,7,0,900,24,39.126976,-86.582464

2012,9,6,1,1300,4,39.12671462,-86.58263772

2012,1,6,1,1800,2,39.12666969,-86.53136998

2012,9,3,1,2100,2,39.12666969,-86.53136998

2012,6,5,1,1000,19,39.126592,-86.59046624

2012,6,1,0,0,1,39.12655771,-86.55168436

2012,12,5,1,1300,5,39.12646272,-86.64291031

2012,4,2,1,1200,10,39.12641137,-86.52674795

2012,5,7,0,1400,14,39.12633358,-86.52674532

2012,5,7,0,1400,20,39.12631655,-86.52674475

2012,8,6,1,1200,8,39.12631655,-86.52674475

2012,12,7,0,1500,16,39.12564751,-86.61780394

2012,5,7,0,2100,4,39.12556998,-86.52668509

2012,2,5,1,1400,17,39.125552,-86.610192

2012,5,1,0,200,8,39.125552,-86.610192

2012,7,2,1,2100,10,39.125476,-86.540226

2012,1,3,1,1500,5,39.125312,-86.610496

2012,1,7,0,2000,8,39.125312,-86.610496

2012,1,7,0,1900,10,39.125312,-86.610496

2012,1,5,1,1400,1,39.125312,-86.610496

2012,1,5,1,1100,4,39.125312,-86.610496

2012,2,4,1,1000,4,39.125312,-86.610496

2012,2,7,0,1200,14,39.125312,-86.610496

2012,2,7,0,0,9,39.125312,-86.610496

2012,3,5,1,1200,8,39.125312,-86.610496

2012,3,7,0,1700,1,39.125312,-86.610496

2012,3,7,0,2000,1,39.125312,-86.610496

2012,7,5,1,1500,4,39.125312,-86.610496

2012,5,7,0,1400,1,39.125312,-86.610496

2012,6,2,1,1800,8,39.125312,-86.610496

2012,6,1,0,1100,1,39.125312,-86.610496

2012,7,1,1,2200,4,39.125312,-86.610496

2012,7,5,1,1800,7,39.125312,-86.610496

2012,7,4,1,1300,16,39.125312,-86.610496

2012,7,1,0,1100,17,39.125312,-86.610496

2012,8,1,0,900,8,39.125312,-86.610496

2012,8,1,0,1500,15,39.125312,-86.610496

2012,9,1,0,1600,1,39.125312,-86.610496

2012,9,5,1,1300,12,39.125312,-86.610496

2012,11,7,0,1700,4,39.125312,-86.610496

2012,12,4,1,1500,4,39.125312,-86.610496

2012,4,5,1,1500,4,39.125072,-86.6108

2012,1,6,0,2000,9,39.12504,-86.5388

2012,2,3,1,600,12,39.12497215,-86.57225753

2012,4,5,1,700,2,39.12489443,-86.526808

2012,11,1,0,1800,12,39.12466863,-86.57248671

2012,12,6,1,1800,2,39.12455872,-86.55998992

2012,4,3,1,1900,7,39.12440926,-86.5455126

2012,5,3,1,2200,12,39.12440105,-86.56053861

2012,1,2,1,1600,4,39.12438323,-86.58261023

2012,2,7,0,700,7,39.12426608,-86.57197254

2012,11,4,1,800,11,39.123856,-86.526656

2012,1,1,0,1000,2,39.12377022,-86.50865033

2012,1,5,1,2300,7,39.1236321,-86.49852968

2012,1,2,1,1700,20,39.123472,-86.6194277

2012,1,6,0,2100,12,39.12321587,-86.61315954

2012,10,4,1,1200,4,39.12310741,-86.512695

2012,8,5,1,1800,26,39.12306238,-86.53356

2012,9,4,1,2300,7,39.122944,-86.576992

2012,3,6,1,1800,1,39.12248746,-86.52844235

2012,6,2,1,1700,8,39.12241779,-86.55153238

2012,4,5,1,1800,16,39.122416,-86.64296

2012,4,7,0,1700,7,39.122416,-86.64296

2012,6,4,1,1700,7,39.122416,-86.64296

2012,6,6,1,700,4,39.12240055,-86.61426547

2012,5,5,1,1700,11,39.12235221,-86.61466183

2012,2,4,1,1000,2,39.122352,-86.5712

2012,3,5,1,1100,3,39.122352,-86.5712

2012,3,2,1,1200,3,39.122352,-86.5712

2012,5,1,0,1800,4,39.122352,-86.5712

2012,5,2,1,1600,20,39.122352,-86.5712

2012,6,5,1,1800,2,39.122352,-86.5712

2012,7,6,1,1600,2,39.122352,-86.5712

2012,12,2,1,900,4,39.122352,-86.5712

2012,6,1,0,1600,8,39.12232988,-86.54792994

2012,6,6,1,1600,4,39.12231243,-86.57913006

2012,7,2,1,800,3,39.12230666,-86.60577149

2012,10,2,1,1200,17,39.12228964,-86.59485653

2012,4,6,0,1900,4,39.12224,-86.6144

2012,6,7,0,1200,12,39.12224,-86.6144

2012,11,7,0,1700,4,39.12221999,-86.57108545

2012,5,7,0,1700,3,39.12221991,-86.57137982

2012,12,2,1,2000,4,39.12221377,-86.57112747

2012,10,5,1,1700,4,39.12219208,-86.57102913

2012,10,4,1,1800,4,39.12217967,-86.56260028

2012,12,7,0,1300,4,39.12217967,-86.56260028

2012,2,2,1,1500,7,39.12216626,-86.57352291

2012,5,6,1,900,2,39.12216626,-86.57352291

2012,5,3,1,700,7,39.12182041,-86.50019399

2012,9,7,0,1200,8,39.12179565,-86.59577178

2012,6,4,1,1700,19,39.12177324,-86.52651807

2012,5,3,1,1300,2,39.12165468,-86.4934987

2012,3,4,1,300,1,39.121648,-86.539088

2012,12,6,1,1700,9,39.121648,-86.539088

2012,12,6,0,2200,7,39.12160266,-86.53838521

2012,12,6,1,800,16,39.12156008,-86.5391944

2012,3,2,1,1600,1,39.12156008,-86.5391706

2012,6,5,1,500,1,39.12154418,-86.53386009

2012,1,5,1,1600,2,39.12152523,-86.51721484

2012,2,5,1,900,2,39.12152131,-86.51774371

2012,8,6,0,2100,4,39.12152,-86.51792

2012,9,2,1,1700,15,39.12149199,-86.53531213

2012,9,6,1,1700,15,39.12146951,-86.53338981

2012,12,7,0,1600,8,39.12146755,-86.53137074

2012,12,2,1,1700,8,39.12146755,-86.53137074

2012,12,6,1,1200,2,39.1214541,-86.52473311

2012,12,5,1,700,13,39.12145011,-86.52382713

2012,2,5,1,1600,2,39.12144005,-86.52662985

2012,9,2,1,700,20,39.12144005,-86.51763761

2012,12,3,1,1700,22,39.12144005,-86.5171058

2012,6,4,1,700,4,39.12144005,-86.51157997

2012,6,3,1,800,4,39.12144005,-86.51157997

2012,2,4,1,1300,4,39.12144,-86.526496

2012,2,6,1,1600,2,39.12144,-86.526496

2012,4,2,1,2100,3,39.12144,-86.526496

2012,4,3,1,800,4,39.12144,-86.526496

2012,6,5,1,400,4,39.12144,-86.526496

2012,6,4,1,700,2,39.12144,-86.526496

2012,8,3,1,1800,2,39.12144,-86.526496

2012,10,3,1,1200,4,39.12144,-86.526496

2012,11,7,0,1300,9,39.12144,-86.526496

2012,11,1,0,1100,4,39.12144,-86.526496

2012,12,2,1,1900,4,39.12144,-86.526496

2012,12,3,1,1200,1,39.12144,-86.526496
